-157.7,-158.33,-157.02,-171.45
-56.483,-56.221,-70.027,-63.463
-39.507,-40.133,-69.676,-52.758
-44.461,-44.148,-64.286,-56.44
-13.417,-20.781,-52.772,-149.82
-33.403,-34.192,-48.575,-50.117
-22.757,-38.001,-62.369,-152.79
-22.804,-22.941,-74.404,-41.609
-16.243,-24.925,-40.649,-142.77
-9.9159,-16.556,-32.965,-140.91
-12.589,-15.518,-29.26,-138.31
-29.94,-29.563,-89.19,-47.874
-510.93,-174.06,-177.16,-178.65
-22.804,-22.941,-74.404,-41.609
-17.479,-22.344,-48.602,-146.15
-9.9159,-16.556,-32.965,-140.91
-34.318,-33.222,-93.225,-42.709
-80.718,-81.369,-89.04,-84.75
-12.522,-21.712,-55.278,-151.02
-33.289,-43.744,-43.28,-135.33
-12.206,-17.05,-30.536,-138.36
-16.763,-16.217,-44.434,-44.717
-17.815,-25.504,-29.844,-136.23
-21.949,-27.126,-43.116,-61.627
