-37.358,-34.546,-75.6,-15.225
-45.046,-40.088,-66.439,-10.502
-219.62,-130.84,-136.63,-125.75
-56.762,-55.443,-93.099,-46.558
-47.114,-43.092,-164.28,-26.403
-63.033,-61.036,-202.81,-55.984
-45.723,-40.958,-91.83,-18.189
-42.794,-37.878,-159.23,-10.857
-53.062,-50.288,-95.994,-39.243
-47.094,-42.933,-78.441,-22.942
-44.942,-40.202,-75.6,-14.937
-24.798,-22.347,-79.442,-19.928
-40.335,-34.854,-77.907,-13.291
-41.42,-36.182,-69.813,-10.672
-44.444,-39.709,-61.65,-6.6745
-47.263,-42.661,-85.132,-21.047
-41.42,-36.182,-75.774,-10.672
-48.69,-44.799,-104.69,-31.143
-41.419,-39.019,-76.504,-16.445
-42.666,-40.696,-75.973,-34.534
-69.438,-67.381,-171.55,-58.984
-146.04,-140.84,-195.6,-126.99
-32.673,-31.051,-83.429,-17.643
-45.184,-40.625,-81.725,-16.955
-44.788,-40.187,-64.923,-14.185
-71.787,-70.924,-115.42,-62.736
-105.27,-101.06,-148.53,-94.424
-17.277,-14.707,-78.437,-11.439
-44.942,-40.202,-77.681,-14.937
-41.42,-36.182,-183.65,-10.672
-45.156,-42.401,-76.607,-30.504
-50.531,-47.649,-103.78,-38.663
-37.416,-31.199,-61.65,-6.0397
-109.3,-105.19,-168.96,-96.145
-47.012,-42.46,-76.504,-25.346
-49.939,-47.119,-97.013,-38.045
-26.378,-24.47,-79.279,-18.248
-51.319,-47.737,-129.28,-33.421
-41.711,-36.643,-94.181,-16.069
-44.691,-39.929,-78.969,-14.738
-48.69,-44.799,-100.13,-31.143
-21.729,-18.933,-74.805,-15.925
-49.847,-46.813,-72.241,-35.937
-30.896,-27.301,-72.8,-20.092
-36.301,-34.137,-120.47,-28.525
-78.456,-77.522,-125.62,-75.895
-40.335,-34.854,-63.186,-13.291
-50.476,-47.04,-83.429,-32.529
-44.942,-40.202,-77.907,-14.937
-46.082,-41.969,-78.15,-6.9559
-58.414,-55.601,-111.18,-40.586
-44.942,-40.202,-78.472,-14.937
-46.304,-42.319,-89.662,-27.024
-42.666,-40.696,-78.496,-34.534
-2109.9,-181.53,-198.44,-174.8
-44.444,-39.709,-165.4,-6.6745
-45.156,-42.401,-61.807,-30.504
-48.69,-44.799,-96.962,-31.143
-139.16,-136.48,-135.4,-132.78
-56.731,-53.909,-105.55,-40.107
-44.152,-42.406,-77.096,-35.405
-45.959,-41.508,-75.6,-26.469
-44.444,-39.709,-69.813,-6.6745
-44.942,-40.202,-76.816,-14.937
-48.606,-44.455,-64.098,-27.743
-90.853,-87.275,-115.23,-81.819
-1124.3,-160.48,-177.47,-153.9
-41.138,-39.354,-76.502,-13.986
-41.42,-36.182,-145.12,-10.672
-50.151,-47.404,-85.419,-37.507
-44.942,-40.202,-160.69,-14.937
-41.465,-35.954,-75.6,-14.053
-50.302,-47.115,-76.597,-33.152
-37.813,-31.637,-76.504,-4.5711
-86.565,-84.937,-123.31,-77.548
-48.278,-44.094,-62.051,-24.698
-45.605,-43.522,-64.923,-32.802
-42.845,-38.419,-98.864,-15.923
-41.42,-36.182,-75.899,-10.672
-8617.1,-196.55,-214.5,-193.99
-47.495,-43.558,-85.485,-28.957
-41.42,-36.182,-82.105,-10.672
-50.042,-48.1,-78.871,-37.044
-43.003,-40.795,-84.851,-31.476
-46.098,-41.786,-64.923,-21.298
-66.251,-64.603,-181.67,-57.561
-44.942,-40.202,-72.793,-14.937
-44.826,-40.431,-81.725,-23.666
-39.422,-37.91,-76.504,-19.609
-47.012,-42.46,-76.504,-25.346
-43.522,-41.3,-76.816,-31.294
-11218,-209.01,-194.65,-210.54
-47.449,-43.712,-74.805,-30.174
-53.35,-50.468,-76.787,-40.574
-32.067,-30.404,-76.607,-15.886
-48.874,-47.013,-91.83,-38.538
-56.731,-53.909,-124.95,-40.107
-47.54,-44.325,-81.012,-30.022
-48.69,-44.799,-103.42,-31.143
-41.42,-36.182,-86.769,-10.672
-23.147,-21.211,-75.774,-10.561
-41.42,-36.182,-78.021,-10.672
-23.147,-21.211,-71.205,-10.561
